127.0.0.1 - - [03/Dec/2021:18:34:28 -0300] "GET / HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:45 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:45 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:45 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:45 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:45 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:45 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:45 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:45 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:46 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:46 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:46 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:46 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9889
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:46 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:46 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:46 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9889
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9889
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9889
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/pages/gerente/geralCadastro/footer.html HTTP/1.1" 200 45
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/pages/gerente/geralCadastro/menu.html HTTP/1.1" 200 499
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/imgs/fotoPerfil.jpg HTTP/1.1" 200 12766
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/imgs/delete.png HTTP/1.1" 200 3926
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:47 -0300] "GET /ProjetoIndividual/imgs/edit.png HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:01:49 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorId/?id=25 HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:43 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:43 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9880
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:43 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:43 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:43 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:43 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:43 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:43 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:43 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:43 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:44 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:44 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:44 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:44 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:44 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:44 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9880
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9880
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9880
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9880
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:45 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:46 -0300] "GET /ProjetoIndividual/pages/gerente/geralCadastro/menu.html HTTP/1.1" 200 499
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:46 -0300] "GET /ProjetoIndividual/pages/gerente/geralCadastro/footer.html HTTP/1.1" 200 45
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:46 -0300] "GET /ProjetoIndividual/imgs/fotoPerfil.jpg HTTP/1.1" 200 12766
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:46 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:46 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:47 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorId/?id=25 HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:02:47 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:23 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:23 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9923
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:23 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:23 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:23 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:23 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:23 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:23 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:24 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:25 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:25 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:25 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:25 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:25 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9923
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:25 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9923
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9923
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/pages/gerente/geralCadastro/menu.html HTTP/1.1" 200 499
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/pages/gerente/geralCadastro/footer.html HTTP/1.1" 200 45
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/imgs/fotoPerfil.jpg HTTP/1.1" 200 12766
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/imgs/delete.png HTTP/1.1" 200 3926
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:26 -0300] "GET /ProjetoIndividual/imgs/edit.png HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:28 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorId/?id=25 HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:28 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9957
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9957
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9957
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:53 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:54 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:54 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:54 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:54 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:54 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9957
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:54 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:21:03:54 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
